course_id,course_code,course_title,is_required,priority,enrollment,required_board,needs_projector,needs_lab,credits,timeslot_id,room_id,course_tags
C1435,MATH 126-C25,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_0830_0920,R_SMI_120,service;calculus;geometry
C1436,MATH 126-D25,Calculus with Analytic Geometry III,1,10,240,any,1,0,5,T_MWF_1130_1220,R_GUG_220,service;calculus;geometry
C1437,MATH 134-A25,Accelerated Honors Calculus,0,2,45,any,0,0,5,T_MWF_1130_1220,R_LOW_206,calculus;honors;linear_algebra
C1438,MATH 200-A25,Discrete Mathematics I,0,2,300,any,1,0,5,T_MWF_1530_1620,R_KNE_210,combinatorics;probability;number_theory
C1439,MATH 207-A25,Introduction to Differential Equations,1,10,230,any,1,0,4,T_MWF_0930_1020,R_GUG_220,differential_equations;applied_math
C1440,MATH 207-C25,Introduction to Differential Equations,1,10,220,any,1,0,4,T_MW_1430_1550,R_KNE_220,differential_equations;applied_math
C1441,MATH 207-D25,Introduction to Differential Equations,1,10,50,any,0,0,4,T_TTH_1000_1120,R_MGH_389,differential_equations;applied_math
C1442,MATH 208-A25,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_TTH_1430_1550,R_KNE_210,linear_algebra;applied_math
C1443,MATH 208-B25,Matrix Algebra with Applications,1,10,440,any,1,0,4,T_TTH_1130_1250,R_KNE_210,linear_algebra;applied_math
C1444,MATH 209-A25,Linear Analysis,0,2,50,any,0,0,4,T_W_1500_1650,R_SMI_102,differential_equations;pde;analysis
C1445,MATH 224-A25,Advanced Multivariable Calculus,0,2,305,any,1,0,4,T_TTH_1130_1250,R_KNE_210,calculus;geometry;analysis
C1446,MATH 224-B25,Advanced Multivariable Calculus,0,2,50,any,0,0,4,T_TTH_1430_1550,R_SMI_102,calculus;geometry;analysis
C1447,MATH 300-A25,Introduction to Mathematical Reasoning,1,10,80,any,1,0,4,T_MWF_1030_1120,R_SMI_102,proofs;number_theory;combinatorics
C1448,MATH 300-B25,Introduction to Mathematical Reasoning,1,10,70,any,0,0,4,T_TTH_1600_1720,R_MGH_389,proofs;number_theory;combinatorics
C1449,MATH 327-A25,Introductory Real Analysis I,1,10,75,any,0,0,4,T_MWF_1230_1320,R_OTB_014,analysis;real_analysis
C1450,MATH 334-A25,Honors Accelerated Advanced Calculus,0,2,45,any,0,0,5,T_TTH_1130_1250,R_MEB_248,analysis;pde;complex_analysis
C1451,MATH 342-A25,Art of Problem Solving,0,2,25,any,0,0,4,T_MW_1000_1120,R_MEB_248,combinatorics;number_theory;geometry;probability
C1452,MATH 381-A25,Discrete Mathematical Modeling,1,10,80,any,1,0,4,T_MWF_1430_1520,R_OTB_014,combinatorics;graph_theory;optimization
C1453,MATH 394-A25,Probability I,1,10,170,any,1,0,4,T_MWF_1430_1520,R_KNE_210,probability;statistics
C1454,MATH 398-B25,Special Topics: WDRP,0,2,15,any,0,0,2,T_MWF_1130_1220,R_MEB_248,general_math;seminar
C1455,MATH 402-A25,Introduction to Modern Algebra,1,10,100,any,1,0,4,T_MWF_1030_1120,R_GUG_220,algebra;number_theory
C1456,MATH 407-A25,Linear Optimization,1,10,150,any,1,0,4,T_MWF_0830_0920,R_KNE_210,optimization;linear_algebra
C1457,MATH 424-A25,Fundamental Concepts of Analysis,0,2,50,any,0,0,4,T_TTH_0830_0950,R_LOW_206,analysis;real_analysis
C1458,MATH 427-A25,Complex Analysis,0,2,50,any,0,0,4,T_MWF_1130_1220,R_MGH_389,complex_analysis;analysis
C1459,MATH 441-A25,Topology,0,2,90,any,1,0,4,T_TTH_1000_1120,R_SAV_260,topology;geometry
C1460,MATH 444-A25,Geometries I,0,2,50,any,0,0,4,T_MWF_1030_1120,R_SMI_102,geometry;education
C1461,MATH 461-A25,Combinatorial Theory I,0,2,80,any,1,0,4,T_MWF_1430_1520,R_SMI_102,combinatorics;graph_theory
C1462,MATH 491-A25,Introduction to Stochastic Processes I,0,2,45,any,0,0,4,T_F_1530_1720,R_SMI_102,probability;stochastic_processes
C1463,MATH 504-A25,Modern Algebra,0,2,35,any,0,0,5,T_F_1530_1720,R_MEB_248,algebra;algebraic_geometry
C1464,MATH 507-A25,Algebraic Structures,0,2,25,any,0,0,3,T_TTH_1130_1250,R_LOW_206,algebra;representation_theory
C1465,MATH 514-A25,Network Optimization,0,2,20,any,0,0,3,T_TTH_0830_0950,R_PDL_C038,optimization;combinatorics;graph_theory
C1466,MATH 521-A25,Advanced Probability,0,2,15,any,0,0,3,T_MWF_1330_1420,R_LOW_113,probability;analysis
C1467,MATH 526-A25,Real Analysis,0,2,20,any,0,0,5,T_MWF_1530_1620,R_LOW_113,analysis;real_analysis
C1468,MATH 534-A25,Complex Analysis,0,2,25,any,0,0,5,T_W_1500_1650,R_PDL_C401,complex_analysis;analysis
C1469,MATH 544-A25,Topology and Geometry of Manifolds,0,2,35,any,0,0,5,T_MWF_1430_1520,R_PDL_C038,topology;geometry
C1470,MATH 547-A25,Geometric Structures,0,2,25,any,0,0,3,T_MWF_1230_1320,R_PDL_C401,geometry;differential_geometry
C1471,MATH 550-D25,Seminar in Geometry,0,2,20,any,0,0,3,T_TTH_1600_1720,R_PDL_C038,geometry;seminar
C1472,MATH 580-B25,Departmental Colloquium,0,2,60,any,0,0,2,T_TTH_1600_1720,R_MUE_153,general_math;seminar
C1473,MATH 581-C25,Special Topics: Inverse Problems and PDE,0,2,25,any,0,0,3,T_MWF_1330_1420,R_PDL_C038,pde;inverse_problems
C1474,MATH 584-A25,Numerical Linear Algebra,0,2,25,any,0,0,5,T_MWF_1130_1220,R_MEB_248,numerical_analysis;linear_algebra
C1475,MATH 590-A25,Seminar in Probability,0,2,40,any,0,0,3,T_TTH_0830_0950,R_SMI_102,probability;seminar
